N	Total Time	Average CPE
1189	12227	10.28
1190	11892	9.99
1191	12074	10.14
1192	12211	10.24
1193	11945	10.01
1194	12247	10.26
1195	12031	10.07
1196	12157	10.16
1197	12462	10.41
1198	15664	13.08
1199	12820	10.69
1200	13008	10.84
1201	12211	10.17
1202	12526	10.42
1203	12839	10.67
1204	12243	10.17
1205	12281	10.19
1206	12129	10.06
1207	12077	10.01
1208	12158	10.06
1209	13143	10.87
1210	12116	10.01
1211	12388	10.23
1212	12324	10.17
1213	12189	10.05
1214	12268	10.11
1215	12547	10.33
1216	12632	10.39
1217	12217	10.04
1218	12744	10.46
1219	12404	10.18
1220	12412	10.17
1221	12593	10.31
1222	12910	10.56
1223	12430	10.16
1224	12320	10.07
1225	12284	10.03
1226	12297	10.03
1227	12556	10.23
1228	12795	10.42
1229	12512	10.18
1230	12319	10.02
1231	12509	10.16
1232	12587	10.22
1233	12637	10.25
1234	13077	10.60
1235	12500	10.12
1236	12652	10.24
1237	12572	10.16
1238	12947	10.46
1239	12450	10.05
1240	13177	10.63
1241	12425	10.01
1242	12412	9.99
1243	14288	11.49
1244	12633	10.16
1245	12531	10.07
1246	12722	10.21
1247	13257	10.63
1248	12552	10.06
1249	12723	10.19
1250	12785	10.23
1251	12775	10.21
1252	13365	10.67
1253	12905	10.30
1254	12750	10.17
1255	12815	10.21
1256	12892	10.26
1257	12736	10.13
1258	12811	10.18
1259	12905	10.25
1260	12634	10.03
1261	13043	10.34
1262	12635	10.01
1263	12636	10.00
1264	12691	10.04
1265	12964	10.25
1266	12682	10.02
1267	12718	10.04
1268	12990	10.24
1269	12855	10.13
1270	13146	10.35
1271	13535	10.65
1272	12883	10.13
1273	13016	10.22
1274	12764	10.02
1275	12962	10.17
1276	13072	10.24
1277	13635	10.68
1278	13003	10.17
1279	13295	10.39
1280	12840	10.03
1281	12829	10.01
1282	13269	10.35
1283	13120	10.23
1284	12849	10.01
1285	13078	10.18
1286	13246	10.30
1287	12931	10.05
1288	12914	10.03
1289	13181	10.23
1290	13281	10.30
1291	13132	10.17
