N	Total Time	Average CPE
1394	16085	11.54
1395	16220	11.63
1396	16156	11.57
1397	15990	11.45
1398	16373	11.71
1399	15888	11.36
1400	16213	11.58
1401	16305	11.64
1402	16619	11.85
1403	16223	11.56
1404	16354	11.65
1405	16274	11.58
1406	16556	11.78
1407	16725	11.89
1408	16361	11.62
1409	16249	11.53
1410	16854	11.95
1411	19517	13.83
1412	16206	11.48
1413	16170	11.44
1414	16571	11.72
1415	16478	11.65
1416	17054	12.04
1417	16376	11.56
1418	16493	11.63
1419	16693	11.76
1420	16329	11.50
1421	16295	11.47
1422	16781	11.80
1423	16310	11.46
1424	16270	11.43
1425	16197	11.37
1426	16636	11.67
1427	16366	11.47
1428	16252	11.38
1429	16561	11.59
1430	16726	11.70
1431	17419	12.17
1432	16647	11.62
1433	16370	11.42
1434	16487	11.50
1435	16563	11.54
1436	16346	11.38
1437	16693	11.62
1438	16343	11.37
1439	16594	11.53
1440	16578	11.51
1441	16944	11.76
1442	16569	11.49
1443	16784	11.63
1444	16486	11.42
1445	16570	11.47
1446	17056	11.80
1447	16473	11.38
1448	16560	11.44
1449	16849	11.63
1450	20487	14.13
1451	17156	11.82
1452	16636	11.46
1453	16808	11.57
1454	16496	11.35
1455	16890	11.61
1456	16861	11.58
1457	16789	11.52
1458	16625	11.40
1459	17013	11.66
1460	16618	11.38
1461	16816	11.51
1462	16761	11.46
1463	16680	11.40
1464	16638	11.36
1465	17069	11.65
1466	16610	11.33
1467	16917	11.53
1468	16772	11.43
1469	17011	11.58
1470	16890	11.49
1471	17209	11.70
1472	16834	11.44
1473	17160	11.65
1474	18098	12.28
1475	17307	11.73
1476	17034	11.54
1477	17210	11.65
1478	17056	11.54
1479	16835	11.38
1480	17157	11.59
1481	17266	11.66
1482	17069	11.52
1483	17074	11.51
1484	17502	11.79
1485	17169	11.56
1486	17293	11.64
1487	17381	11.69
1488	17024	11.44
1489	17866	12.00
1490	17216	11.55
1491	17264	11.58
1492	17040	11.42
1493	17283	11.58
1494	17398	11.65
1495	17302	11.57
1496	17191	11.49
1497	17611	11.76
1498	17305	11.55
