N	Total Time	Average CPE
858	60139	70.09
859	60314	70.21
860	60466	70.31
861	60786	70.60
862	61703	71.58
863	60725	70.37
864	62010	71.77
865	64279	74.31
866	62555	72.23
867	61309	70.71
868	60552	69.76
869	61758	71.07
870	61274	70.43
871	62099	71.30
872	61819	70.89
873	62167	71.21
874	61918	70.84
875	61998	70.85
876	62413	71.25
877	62313	71.05
878	62947	71.69
879	62610	71.23
880	62648	71.19
881	63027	71.54
882	64610	73.25
883	63111	71.47
884	63463	71.79
885	63248	71.47
886	63653	71.84
887	63566	71.66
888	64059	72.14
889	63259	71.16
890	63811	71.70
891	63829	71.64
892	63229	70.88
893	64210	71.90
894	64749	72.43
895	64482	72.05
896	64509	72.00
897	64694	72.12
898	64768	72.12
899	69078	76.84
900	65298	72.55
901	65732	72.95
902	65008	72.07
903	65835	72.91
904	64977	71.88
905	66086	73.02
906	65613	72.42
907	65811	72.56
908	65876	72.55
909	66152	72.77
910	66646	73.24
911	66326	72.81
912	66748	73.19
913	66322	72.64
914	67044	73.35
915	66368	72.53
916	67522	73.71
917	67334	73.43
918	67153	73.15
919	66912	72.81
920	67755	73.65
921	67569	73.36
922	68174	73.94
923	67379	73.00
924	67950	73.54
925	67746	73.24
926	68383	73.85
927	67955	73.31
928	68838	74.18
929	68156	73.36
930	68919	74.11
931	68250	73.31
932	73432	78.79
933	68915	73.86
934	89749	96.09
935	69107	73.91
936	68965	73.68
937	68840	73.47
938	69875	74.49
939	69559	74.08
940	70149	74.63
941	69832	74.21
942	70384	74.72
943	70031	74.26
944	70610	74.80
945	70113	74.19
946	70562	74.59
947	70406	74.35
948	71728	75.66
949	70518	74.31
950	71341	75.10
951	70844	74.49
952	71227	74.82
953	71162	74.67
954	71870	75.34
955	72075	75.47
956	75386	78.86
957	74155	77.49
958	71729	74.87
959	73191	76.32
960	73260	76.31
961	72565	75.51
962	72439	75.30
963	73473	76.30
964	72865	75.59
965	73328	75.99
966	72914	75.48
967	73148	75.64
968	73049	75.46
969	73526	75.88
970	73268	75.53
971	73357	75.55
972	74444	76.59
973	73819	75.87
974	74173	76.15
975	73878	75.77
976	74191	76.02
977	74312	76.06
978	75416	77.11
979	73908	75.49
980	75119	76.65
981	74797	76.25
982	75410	76.79
983	74821	76.11
984	75892	77.13
985	75317	76.46
986	75510	76.58
987	75759	76.76
988	75774	76.69
989	75848	76.69
990	75263	76.02
991	75939	76.63
