N	Total Time	Average CPE
1010	75966	75.21
1011	74408	73.60
1012	74328	73.45
1013	74579	73.62
1014	80621	79.51
1015	74862	73.76
1016	75261	74.08
1017	76581	75.30
1018	77431	76.06
1019	76814	75.38
1020	74395	72.94
1021	76540	74.97
1022	77009	75.35
1023	79148	77.37
1024	76604	74.81
1025	78527	76.61
1026	77481	75.52
1027	77018	74.99
1028	78126	76.00
1029	76885	74.72
1030	77679	75.42
1031	79438	77.05
1032	78994	76.54
1033	77717	75.23
1034	75935	73.44
1035	77326	74.71
1036	80066	77.28
1037	78621	75.82
1038	78138	75.28
1039	78206	75.27
1040	79887	76.81
1041	78591	75.50
1042	84568	81.16
1043	81243	77.89
1044	79537	76.18
1045	96494	92.34
1046	80797	77.24
1047	90927	86.85
1048	82392	78.62
1049	95014	90.58
1050	94182	89.70
1051	83022	78.99
1052	78990	75.09
1053	92050	87.42
1054	81071	76.92
1055	92798	87.96
1056	93099	88.16
1057	81909	77.49
1058	89706	84.79
1059	81494	76.95
1060	80193	75.65
1061	82015	77.30
1062	82501	77.68
1063	81324	76.50
1064	80498	75.66
1065	81692	76.71
1066	83227	78.07
1067	81735	76.60
1068	87423	81.86
1069	83974	78.55
1070	83805	78.32
1071	84352	78.76
1072	91480	85.34
1073	82467	76.86
1074	84150	78.35
1075	83222	77.42
1076	83877	77.95
1077	84746	78.69
1078	82454	76.49
1079	85525	79.26
1080	85476	79.14
1081	84038	77.74
1082	86263	79.73
1083	93746	86.56
1084	84067	77.55
1085	85039	78.38
1086	85098	78.36
1087	83713	77.01
1088	85575	78.65
1089	83355	76.54
1090	85792	78.71
1091	90361	82.82
1092	86329	79.06
1093	85585	78.30
1094	84760	77.48
1095	84244	76.94
1096	89843	81.97
1097	93238	84.99
1098	85213	77.61
1099	86031	78.28
1100	85872	78.07
1101	85389	77.56
1102	84073	76.29
1103	86929	78.81
1104	88064	79.77
1105	85968	77.80
1106	92827	83.93
1107	91098	82.29
1108	87451	78.93
1109	86086	77.62
1110	88337	79.58
1111	88568	79.72
1112	88614	79.69
1113	87347	78.48
1114	87584	78.62
1115	87552	78.52
1116	89335	80.05
1117	89315	79.96
1118	88774	79.40
1119	88095	78.73
1120	91327	81.54
1121	89052	79.44
1122	89154	79.46
1123	88528	78.83
1124	90693	80.69
1125	89174	79.27
1126	98484	87.46
1127	90236	80.07
1128	91060	80.73
1129	91350	80.91
1130	91727	81.17
1131	90745	80.23
1132	94279	83.29
1133	90444	79.83
1134	91053	80.29
1135	91025	80.20
1136	90778	79.91
1137	88845	78.14
1138	90636	79.64
1139	91847	80.64
1140	91073	79.89
1141	92800	81.33
1142	92176	80.71
1143	91523	80.07
1144	91996	80.42
1145	92221	80.54
1146	92605	80.81
1147	91809	80.04
1148	93542	81.48
1149	95304	82.95
1150	95926	83.41
1151	93138	80.92
1152	91899	79.77
1153	94444	81.91
1154	93730	81.22
1155	97919	84.78
1156	94426	81.68
1157	93225	80.57
1158	94313	81.44
1159	94926	81.90
1160	94589	81.54
1161	96646	83.24
1162	96551	83.09
1163	94749	81.47
1164	97007	83.34
1165	95457	81.94
1166	96334	82.62
1167	105014	89.99
1168	95210	81.52
1169	94968	81.24
1170	95844	81.92
1171	96027	82.00
1172	93839	80.07
1173	96054	81.89
1174	96788	82.44
1175	96571	82.19
1176	97818	83.18
1177	97084	82.48
1178	101583	86.23
1179	97988	83.11
1180	96938	82.15
1181	106834	90.46
1182	97455	82.45
1183	98277	83.07
1184	97718	82.53
1185	98175	82.85
1186	97450	82.17
1187	100549	84.71
1188	106605	89.73
1189	99425	83.62
1190	98864	83.08
1191	98817	82.97
1192	100130	84.00
1193	98987	82.97
1194	100408	84.09
1195	103075	86.26
1196	102546	85.74
1197	100706	84.13
1198	101552	84.77
1199	100106	83.49
1200	102423	85.35
1201	101168	84.24
1202	100346	83.48
1203	101811	84.63
1204	101156	84.02
1205	99506	82.58
1206	100899	83.66
1207	111707	92.55
1208	102504	84.85
1209	103575	85.67
1210	102635	84.82
1211	103753	85.68
1212	102294	84.40
