N	Total Time	Average CPE
953	8365	8.78
954	8321	8.72
955	8354	8.75
956	8346	8.73
957	8471	8.85
958	8938	9.33
959	8346	8.70
960	8401	8.75
961	8561	8.91
962	8455	8.79
963	8863	9.20
964	8409	8.72
965	8560	8.87
966	8426	8.72
967	8930	9.23
968	8444	8.72
969	8623	8.90
970	8479	8.74
971	8831	9.09
972	8627	8.88
973	8822	9.07
974	8561	8.79
975	8866	9.09
976	9609	9.85
977	8806	9.01
978	8518	8.71
979	9000	9.19
980	8707	8.88
981	8579	8.75
982	8656	8.81
983	8643	8.79
984	9317	9.47
985	8806	8.94
986	8665	8.79
987	9030	9.15
988	8595	8.70
989	9237	9.34
990	8595	8.68
991	8677	8.76
992	8789	8.86
993	8692	8.75
994	8652	8.70
995	9080	9.13
996	8818	8.85
997	9458	9.49
998	8669	8.69
999	9407	9.42
1000	8857	8.86
1001	8767	8.76
1002	8762	8.74
1003	8808	8.78
1004	8724	8.69
1005	8754	8.71
1006	8907	8.85
1007	8903	8.84
1008	8921	8.85
1009	8775	8.70
1010	8766	8.68
1011	8841	8.74
1012	9017	8.91
1013	8855	8.74
1014	8971	8.85
1015	9250	9.11
1016	9411	9.26
1017	9232	9.08
1018	8993	8.83
1019	9267	9.09
1020	8935	8.76
1021	9291	9.10
1022	9044	8.85
1023	8878	8.68
1024	9438	9.22
1025	9988	9.74
1026	9345	9.11
1027	9666	9.41
1028	9145	8.90
1029	9503	9.24
1030	9163	8.90
1031	9573	9.29
1032	9208	8.92
1033	9144	8.85
1034	9318	9.01
1035	9439	9.12
1036	9208	8.89
1037	9532	9.19
1038	9231	8.89
1039	9089	8.75
1040	9270	8.91
1041	9149	8.79
1042	9104	8.74
1043	9314	8.93
1044	9305	8.91
1045	9527	9.12
1046	9142	8.74
1047	9216	8.80
1048	9150	8.73
1049	9233	8.80
1050	9300	8.86
1051	9575	9.11
1052	9339	8.88
1053	9604	9.12
1054	9193	8.72
1055	9580	9.08
1056	9854	9.33
1057	9297	8.80
1058	9655	9.13
1059	9240	8.73
1060	9609	9.07
1061	9258	8.73
1062	9507	8.95
1063	9288	8.74
1064	9684	9.10
1065	9293	8.73
1066	9374	8.79
1067	9316	8.73
1068	9400	8.80
1069	9346	8.74
1070	9881	9.23
1071	9689	9.05
1072	9353	8.72
1073	9415	8.77
1074	9984	9.30
1075	9942	9.25
1076	9384	8.72
1077	9811	9.11
1078	9569	8.88
1079	9816	9.10
1080	9595	8.88
1081	9933	9.19
1082	9423	8.71
1083	9451	8.73
1084	9449	8.72
1085	9898	9.12
1086	9943	9.16
1087	9946	9.15
1088	9524	8.75
1089	9859	9.05
1090	9509	8.72
1091	9698	8.89
1092	9546	8.74
1093	9514	8.70
1094	9946	9.09
1095	9546	8.72
1096	9593	8.75
1097	9588	8.74
1098	9604	8.75
1099	9775	8.89
1100	9604	8.73
1101	9610	8.73
1102	9598	8.71
1103	9603	8.71
1104	9623	8.72
1105	9994	9.04
1106	9642	8.72
1107	9886	8.93
1108	9790	8.84
1109	10086	9.09
1110	10851	9.78
1111	10227	9.21
1112	9687	8.71
1113	9707	8.72
1114	10124	9.09
1115	9778	8.77
1116	9829	8.81
1117	9941	8.90
1118	10093	9.03
1119	9726	8.69
1120	9817	8.77
1121	10217	9.11
1122	10408	9.28
1123	10182	9.07
1124	9961	8.86
1125	10146	9.02
1126	9799	8.70
1127	10446	9.27
1128	9834	8.72
1129	10195	9.03
1130	9854	8.72
1131	10194	9.01
1132	9905	8.75
1133	9989	8.82
1134	10319	9.10
1135	10035	8.84
1136	9926	8.74
1137	9901	8.71
1138	10239	9.00
1139	10065	8.84
1140	10415	9.14
1141	10003	8.77
1142	10314	9.03
1143	10017	8.76
1144	10258	8.97
1145	10365	9.05
1146	9956	8.69
1147	10509	9.16
1148	10060	8.76
1149	10526	9.16
1150	10041	8.73
1151	10348	8.99
1152	10385	9.01
1153	10021	8.69
1154	10107	8.76
1155	10121	8.76
1156	10594	9.16
1157	10164	8.78
1158	10424	9.00
1159	10113	8.73
1160	10239	8.83
1161	10495	9.04
1162	10157	8.74
1163	10582	9.10
1164	10179	8.74
1165	10804	9.27
1166	10528	9.03
1167	10303	8.83
1168	10171	8.71
1169	10390	8.89
1170	10343	8.84
1171	10224	8.73
1172	10349	8.83
1173	10197	8.69
1174	10372	8.83
1175	10924	9.30
1176	10285	8.75
1177	10629	9.03
1178	10818	9.18
1179	11219	9.52
1180	10691	9.06
1181	13957	11.82
1182	10845	9.18
1183	10313	8.72
1184	10296	8.70
1185	10703	9.03
1186	10965	9.25
1187	10324	8.70
1188	10361	8.72
1189	10849	9.12
1190	10328	8.68
1191	10495	8.81
1192	10375	8.70
1193	10468	8.77
1194	10603	8.88
1195	10400	8.70
1196	10555	8.83
1197	10771	9.00
1198	10425	8.70
1199	10489	8.75
1200	11180	9.32
1201	10441	8.69
1202	10493	8.73
1203	10587	8.80
1204	10834	9.00
1205	10451	8.67
1206	10967	9.09
1207	10853	8.99
1208	10494	8.69
1209	10552	8.73
1210	10709	8.85
1211	10660	8.80
1212	10568	8.72
1213	10537	8.69
1214	10920	9.00
1215	10616	8.74
1216	10555	8.68
1217	10611	8.72
1218	10743	8.82
1219	10923	8.96
1220	10992	9.01
1221	10753	8.81
1222	10983	8.99
1223	10742	8.78
1224	10708	8.75
1225	10637	8.68
1226	11108	9.06
1227	11012	8.97
1228	10652	8.67
1229	11119	9.05
1230	10812	8.79
1231	10699	8.69
1232	11382	9.24
1233	10736	8.71
1234	10738	8.70
1235	10704	8.67
1236	11093	8.97
1237	11100	8.97
1238	10747	8.68
1239	11107	8.96
1240	11175	9.01
1241	11255	9.07
1242	11171	8.99
1243	10781	8.67
1244	11049	8.88
1245	10988	8.83
1246	10954	8.79
1247	10972	8.80
1248	10830	8.68
1249	11382	9.11
1250	11284	9.03
1251	10859	8.68
1252	10941	8.74
1253	11108	8.87
1254	11226	8.95
1255	11298	9.00
1256	10877	8.66
1257	10878	8.65
1258	11130	8.85
1259	11263	8.95
1260	11248	8.93
1261	10907	8.65
1262	11584	9.18
1263	10934	8.66
1264	10937	8.65
1265	10966	8.67
1266	11672	9.22
1267	11352	8.96
1268	11506	9.07
1269	11362	8.95
1270	11130	8.76
1271	11051	8.69
1272	11521	9.06
1273	11773	9.25
1274	11214	8.80
1275	11078	8.69
1276	11165	8.75
1277	11065	8.66
1278	11776	9.21
1279	11058	8.65
1280	11573	9.04
1281	11119	8.68
1282	11165	8.71
1283	11120	8.67
1284	11729	9.13
1285	11125	8.66
1286	11550	8.98
1287	11607	9.02
1288	11095	8.61
1289	11212	8.70
1290	11185	8.67
1291	11212	8.68
1292	11635	9.01
1293	11242	8.69
1294	11603	8.97
1295	11266	8.70
1296	11351	8.76
1297	11609	8.95
1298	12060	9.29
1299	11342	8.73
1300	11508	8.85
1301	11293	8.68
1302	11353	8.72
1303	11602	8.90
1304	11841	9.08
1305	11642	8.92
1306	11384	8.72
1307	11528	8.82
1308	11842	9.05
1309	11365	8.68
1310	11859	9.05
1311	11484	8.76
1312	11581	8.83
1313	11365	8.66
1314	11481	8.74
1315	11447	8.70
1316	12140	9.22
1317	11780	8.94
1318	11552	8.76
1319	11969	9.07
1320	11753	8.90
1321	11573	8.76
1322	11616	8.79
1323	12169	9.20
1324	11650	8.80
1325	11499	8.68
1326	11818	8.91
1327	11640	8.77
1328	11536	8.69
1329	11944	8.99
1330	11503	8.65
1331	11518	8.65
1332	11529	8.66
1333	12054	9.04
1334	12330	9.24
1335	12259	9.18
1336	11712	8.77
1337	12064	9.02
1338	11819	8.83
1339	12932	9.66
1340	12728	9.50
1341	13193	9.84
1342	12024	8.96
1343	11806	8.79
1344	12074	8.98
1345	11661	8.67
1346	11694	8.69
1347	12184	9.05
1348	11669	8.66
1349	11795	8.74
1350	11807	8.75
1351	11819	8.75
1352	11669	8.63
1353	11693	8.64
1354	11860	8.76
1355	11845	8.74
1356	11813	8.71
1357	11860	8.74
1358	11732	8.64
1359	12144	8.94
1360	11836	8.70
1361	11863	8.72
1362	12119	8.90
1363	11751	8.62
1364	11758	8.62
1365	11929	8.74
1366	11969	8.76
1367	12378	9.05
1368	12325	9.01
1369	12004	8.77
1370	12265	8.95
